category,market_name,seller_name,business_name,crawled_at,shoppinglive_seller_name,replay_title,replay_views,replay_url,store_url,profile_url
패션,쥬니앤,,,2026-03-24T01:55:44.190Z,쥬니앤,쥬니앤의 쇼핑라이브,405,https://view.shoppinglive.naver.com/replays/1879196,https://shopping.naver.com/outlink/storehome/100052805,
라이프,레이디가구 몰,송윤섭,"주식회사 조이웍스앤코(JOYWORKS&Co Co.,Ltd.)",2026-03-24T01:55:44.190Z,레이디가구 몰,[레이디가구]🚨단독입수! 3/23 오늘만 가능한 멤버십데이 90분혜택,1940,https://view.shoppinglive.naver.com/replays/1869775,https://smartstore.naver.com/main/stores/2sWDvwNIgG2tNKaCyUUND,https://brand.naver.com/ladymall/profile?cp=2
라이프,휘슬러코리아 공식,이경우,휘슬러코리아 (주),2026-03-24T01:55:44.190Z,휘슬러코리아 공식,[휘슬러 웨딩페스타] 신혼 주방 필수템 라이브 특가,20000,https://view.shoppinglive.naver.com/replays/1865734,https://smartstore.naver.com/main/stores/2sWDyWZwMIJtkHoBnZ4wL,https://brand.naver.com/fissler/profile?cp=2
라이프,로얄캐닌 전문점,,,2026-03-24T01:55:44.190Z,네이버Show핑라이브,[강아지의날 메가위크] 최대 15% 쿠폰 받고 댕댕이 선물하자🐕 1일차,160000,https://view.shoppinglive.naver.com/replays/1871153,,
라이프,지누스몰,,,2026-03-24T01:55:44.190Z,The 가구,"[희망일배송] 지누스&듀오백&보니애가구, 무료배송+원하는 날짜에 도착👌",180000,https://view.shoppinglive.naver.com/replays/1865983,,
라이프,iloom일룸,,,2026-03-24T01:55:44.190Z,The 가구,[The가구x일룸]업모션테이블 & 엠버소파 봄맞이 인테리어 준비 끝!,350000,https://view.shoppinglive.naver.com/replays/1851668,,
라이프,dorelan korea,조원석,(주)돌레란코리아,2026-03-24T01:55:44.190Z,Wooah한부엌,돌레란 BEST 베개&침구 최대 36%할인+우아한 LIVE 역대급단독혜택,180000,https://view.shoppinglive.naver.com/replays/1845522,https://smartstore.naver.com/main/stores/2sWE1Wi1XO9LqggoMOCCw,https://brand.naver.com/dorelankorea/profile?cp=2
라이프,PUPPING,원정미,주식회사 제이월드산업,2026-03-24T01:55:44.190Z,PUPPING,[메가위크] 퍼핑 강아지의 날X오늘끝딜 초특가 LIVE,17000,https://view.shoppinglive.naver.com/replays/1856823,https://smartstore.naver.com/main/stores/2sWDvljAZwV0jPJvhToY5,https://brand.naver.com/pupping/profile?cp=2
라이프,스타우브 공식스토어,KIM GYE RIM,디케이에스에이치코리아(주),2026-03-24T01:55:44.190Z,스타우브 공식스토어,[앵콜재방송] [스타우브]가격 인상 전 마지막 라이브! UP TO 61%,4594,https://view.shoppinglive.naver.com/replays/1876723,https://smartstore.naver.com/main/stores/2sWDvmSgkHfPLxXHA9SgD,https://brand.naver.com/staub/profile?cp=2
라이프,한국마즈펫공식온라인몰,이현호,주식회사리우,2026-03-24T01:55:44.190Z,한국마즈펫공식온라인몰,강아지의 날 X 신상위크 새로운 시저캔 최초공개,2464,https://view.shoppinglive.naver.com/replays/1860471,https://smartstore.naver.com/main/stores/2sWDvoMjpz0ReJbEKTSbw,https://brand.naver.com/marskorea/profile?cp=2
라이프,퍼플고릴라,박준오,에빈코리아 유한회사(EBIN KOREA LLC.),2026-03-24T01:55:44.190Z,퍼플고릴라,AI ✅ 색상 이염 방지 ✅ 흰옷·컬러옷 함께 세탁 ✅ 간편하게 한 장만,525,https://view.shoppinglive.naver.com/replays/1879290,https://smartstore.naver.com/main/stores/2sWE1z9pZUWAPLfoKdGPT,https://brand.naver.com/purplegorilla/profile?cp=2
라이프,폴인퍼니,안영남,주식회사 폴인퍼니,2026-03-24T01:55:44.190Z,폴인퍼니,[블루밍데이즈] 폴인퍼니 식탁/소파 봄맞이 초특가 LIVE🌼,3104,https://view.shoppinglive.naver.com/replays/1868299,https://smartstore.naver.com/main/stores/2sWDxH19HPKZ8vrxnqdpK,https://brand.naver.com/fallinfuni/profile?cp=2
라이프,아망떼,오희택,(주)평안,2026-03-24T01:55:44.190Z,아망떼,[아망떼] 알러지케어 신상 이불커버 라이브 특가🤍,1913,https://view.shoppinglive.naver.com/replays/1864080,https://smartstore.naver.com/main/stores/2sWDvN6Knpt7vosQdoMRq,https://brand.naver.com/amante/profile?cp=2
라이프,브람스안마의자,장채민,(주)브람스생활건강,2026-03-24T01:55:44.190Z,브람스안마의자,[앵콜] [브람스안마의자] 올인S&아우라 초특가 LIVE🎁,72000,https://view.shoppinglive.naver.com/replays/1862125,https://smartstore.naver.com/main/stores/2sWDwPqH5HL9S1QKfrg4S,https://brand.naver.com/brams/profile?cp=1
라이프,센스맘 SENSEMOM,강경모,주식회사 센스맘,2026-03-24T01:55:44.190Z,센스맘 SENSEMOM,[블루밍데이즈] 👉센스맘 투사이드+토퍼 최대 혜택!‼️🎊,270000,https://view.shoppinglive.naver.com/replays/1856781,https://smartstore.naver.com/main/stores/2sWDw0Y0nssSOTi95DSNm,https://brand.naver.com/sensemom/profile?cp=2
라이프,클라우드백,박효진,토이퍼니처,2026-03-24T01:55:44.190Z,클라우드백,멤버십데이 특집! 핑크색 컴퓨터의자 벚꽃의자 출시기념 라이브💮,1823,https://view.shoppinglive.naver.com/replays/1856339,https://smartstore.naver.com/main/stores/2sWDwtAfPcGTK1tric2f8,https://brand.naver.com/cloudback/profile?cp=1
라이프,트리디 TreeD,정요한,트리디,2026-03-24T01:55:44.190Z,트리디 TreeD,티크 우드 요리도마 라이브시간 구매시 무료배송 + 사은품,95,https://view.shoppinglive.naver.com/replays/1878039,https://smartstore.naver.com/main/stores/2sWDzp6sD02OAiHTx6pFx,https://smartstore.naver.com/treedirector/profile?cp=2
라이프,PAWTNER,박성준,미니맥스,2026-03-24T01:55:44.190Z,PAWTNER,[메가위크] ~50% 💖사료는 스웨덴 𝗛𝘂𝘀𝘀𝗲!,393,https://view.shoppinglive.naver.com/replays/1868434,https://smartstore.naver.com/main/stores/2sWDwg1RZkGWdwRbe7wW9,https://smartstore.naver.com/husse/profile?cp=2
라이프,큐라덴코리아,CLIFFORD ZUR NIEDEN,유한회사 큐라덴코리아 (Curaden Korea LLC),2026-03-24T01:55:44.190Z,큐라덴코리아,[큐라프록스] 생일파티에 초대합니다,2575,https://view.shoppinglive.naver.com/replays/1870375,https://smartstore.naver.com/main/stores/2sWDzps3PM8Icriw6UZh0,https://smartstore.naver.com/hubicom/profile?cp=2
라이프,아마조나 스토어,유훈민,아마조나,2026-03-24T01:55:44.190Z,아마조나 스토어,🎁귀염뽀짝 굿즈 팝업🎁 말랑콩떡 온라인 팝업 시작 라이브💛,315,https://view.shoppinglive.naver.com/replays/1878162,https://smartstore.naver.com/main/stores/2v6CEbhUB7LOY2vq0Qs94,https://smartstore.naver.com/amazonastore/profile?cp=2
라이프,딥몽,정진교,파이브지코퍼레이션 주식회사,2026-03-24T01:55:44.190Z,딥몽,[딥몽] 멤버십데이 시그니처 매트리스 ~8% 적립 라이브!,380,https://view.shoppinglive.naver.com/replays/1875735,https://smartstore.naver.com/main/stores/2sWE0GaXBI0BnY6lbG0Zo,https://brand.naver.com/deepmong/profile?cp=1
라이프,웰스파 Welspa,한기동,에스엠테크놀로지,2026-03-24T01:55:44.190Z,웰스파 Welspa,원적외선 근적외선 듀얼 마사지 웰스파 복대형 찜질기🔥,42,https://view.shoppinglive.naver.com/replays/1868732,https://smartstore.naver.com/main/stores/2sktBIG7nrOk7pvhs7GCF,https://smartstore.naver.com/dongmoa/profile?cp=1
라이프,질레트공식몰,이지영,한국피앤지판매유한회사,2026-03-24T01:55:44.190Z,질레트공식몰,💚질레트X브랜드위크💚부드럽게 쓱- 매끈하게 싹-,0,https://view.shoppinglive.naver.com/replays/1877528,https://smartstore.naver.com/main/stores/2sWDyTBZnw6UtRSmDl1US,https://brand.naver.com/gillettekr/profile?cp=2
라이프,템포 공식몰,정효정,템포코리아 주식회사,2026-03-24T01:55:44.190Z,템포 공식몰,2026 템포 스프링 페스타 : 꽃가루 걱정 끝!,0,https://view.shoppinglive.naver.com/replays/1874142,https://smartstore.naver.com/main/stores/2sWDvja6pYcaErS3ongXa,https://brand.naver.com/tempokorea/profile?cp=2
라이프,레스토닉침대,조광호,(주)레스토닉코리아,2026-03-24T01:55:44.190Z,레스토닉침대,[AI라이브]💕꿀잠보장💕 프리미엄 매트리스는[레스토닉 에코플러스],0,https://view.shoppinglive.naver.com/replays/1870086,https://smartstore.naver.com/main/stores/2sWDyQXcMm2edd2UYCeEc,https://brand.naver.com/restonic/profile?cp=2
라이프,MUNIKUND,허소미,뮤니쿤트(MUNIKUND),2026-03-24T01:55:44.190Z,MUNIKUND,[강아지의날] 봄맞이 뮤니펫페어🌼 UP TO 33%,0,https://view.shoppinglive.naver.com/replays/1869618,https://smartstore.naver.com/main/stores/2sWDwyCJVR22478cGYzHV,https://smartstore.naver.com/munikund/profile?cp=2
라이프,디어랩스 공식몰,문휘찬,(주)힐미,2026-03-24T01:55:44.190Z,디어랩스 공식몰,[디어랩스] 역대급 혜택으로 돌아온 100원의 기적!,0,https://view.shoppinglive.naver.com/replays/1865882,https://smartstore.naver.com/main/stores/2sWE0Df7ePbymXU9KVh55,https://brand.naver.com/dearlabs/profile?cp=2
라이프,메이드인랩,안정욱,주식회사 굿굿스,2026-03-24T01:55:44.190Z,메이드인랩,[메가위크] 메이드인랩 강아지의날 이벤트❤️,247,https://view.shoppinglive.naver.com/replays/1851738,https://smartstore.naver.com/main/stores/2tI42yOmz6b7D5bBx0wez,https://brand.naver.com/madeinlab/profile?cp=2
라이프,피피랙,"김정도,이성호",(주)수나비,2026-03-24T01:55:44.190Z,피피랙,[희니쇼호스트] 볼트도 소음도 없는 피피랙 앵글선반,168,https://view.shoppinglive.naver.com/replays/1876516,https://smartstore.naver.com/main/stores/2sWDx9O4kuT3xardbfjoT,https://brand.naver.com/soonavi/profile?cp=2
라이프,dot3,이현지,리리컴퍼니(LEELEE COMPANY),2026-03-24T01:55:44.190Z,dot3,"봄맞이 대청소 필수템, 길이 조절, 각도 조절 자유로운 클로비 더스터",3219,https://view.shoppinglive.naver.com/replays/1872422,https://smartstore.naver.com/main/stores/2tu7gny2zdrczQ2M0Num6,https://smartstore.naver.com/dot3/profile?cp=1
라이프,에쎕떱 SSFW,곽재은,주식회사 바잇미,2026-03-24T01:55:44.190Z,에쎕떱 SSFW,[메가위크] 라이브 ONLY 특가🌷 SSFW 봄맞이 이동가방 ~25%,50000,https://view.shoppinglive.naver.com/replays/1865243,https://smartstore.naver.com/main/stores/2sWDvhbreLa5lJpMPY7fv,https://brand.naver.com/ssfw/profile?cp=1
라이프,샤랩바이오,한문호,주식회사 샤랩바이오,2026-03-24T01:55:44.190Z,샤랩바이오,[메가위크] 강아지의 날🐶 서울대 교수의 프리미엄 강아지 영양제💙,290000,https://view.shoppinglive.naver.com/replays/1859361,https://smartstore.naver.com/main/stores/2xxYugEZ6g4OBGnGqcute,https://brand.naver.com/shalabbio/profile?cp=2
라이프,이리온몰공식,정윤호,주식회사 이피코리아,2026-03-24T01:55:44.190Z,이리온몰공식,[메가위크] ANF 연령별 사료 론칭! 체험특가,100000,https://view.shoppinglive.naver.com/replays/1859203,https://smartstore.naver.com/main/stores/2sWE0me9MeXh2Aq8hXMVD,https://brand.naver.com/irion-mall/profile?cp=2
여행/체험,ILGB,,,2026-03-24T01:55:44.190Z,대구관광라이브커머스,🎁대구관광상품을 맞추면 선물이 팡팡!,305,https://view.shoppinglive.naver.com/replays/1872266,,
여행/체험,핫플트립,정세종,주식회사 엠티엠비코리아,2026-03-24T01:55:44.190Z,핫플트립,[핫플버스] 경주여행 버스투어 당일치기 여행패키지 ⭐특가할인⭐,78,https://view.shoppinglive.naver.com/replays/1874421,https://smartstore.naver.com/main/stores/2sWDxnWkC8iCvq8Qgciap,https://smartstore.naver.com/nestjeju/profile?cp=1
여행/체험,뽀로로 아쿠아빌리지,,,2026-03-24T01:55:44.190Z,뽀로로 아쿠아빌리지,뽀로로 아쿠아빌리지 천연 온천수 스파 최대 66% 할인!,200000,https://view.shoppinglive.naver.com/replays/1866243,,
여행/체험,천안 오션어드벤처,,,2026-03-24T01:55:44.190Z,천안 오션어드벤처,봄시즌 온천수과 함께하는 천안 오션어드벤처!,3065,https://view.shoppinglive.naver.com/replays/1873934,,
여행/체험,에버랜드,,,2026-03-24T01:55:44.190Z,에버랜드,워킹사파리부터 곧 시작될 튤립축제까지! 에버랜드에서 즐겨보세요,180000,https://view.shoppinglive.naver.com/replays/1874839,,
여행/체험,유심사스토어,유상혁,가제트코리아 주식회사,2026-03-24T01:55:44.190Z,유심사스토어,"[20% OFF]두쫀쿠,봄동비빔밥 다음 유행은 유심사✈️",3143,https://view.shoppinglive.naver.com/replays/1871217,https://smartstore.naver.com/main/stores/2sWE0Q4R7IR8cDdiaYHOY,https://brand.naver.com/usimsa/profile?cp=2
여행/체험,웅진플레이도시,,,2026-03-24T01:55:44.190Z,웅진플레이도시,최대 56% 할인! 웅진플레이도시로 봄 나들이 가봄 🌸,7035,https://view.shoppinglive.naver.com/replays/1871287,,
여행/체험,네이버 여행상품,,,2026-03-24T01:55:44.190Z,네이버 여행상품,[딱! 2주만] 노랑풍선 발리 55만원부터~,410000,https://view.shoppinglive.naver.com/replays/1864409,,
여행/체험,대구 이월드,,,2026-03-24T01:55:44.190Z,대구 이월드,"일년 중 가장 아름다운 이월드의 봄, 벚꽃축제부터 불꽃쇼까지!",190000,https://view.shoppinglive.naver.com/replays/1866496,,
여행/체험,도시락이심,김만중,(주)와이드모바일,2026-03-24T01:55:44.190Z,도시락이심,20% 할인 하나봄🌸 인기국가 3천 페이백은 덤!,3322,https://view.shoppinglive.naver.com/replays/1869428,https://smartstore.naver.com/main/stores/2sWDwVTXkrNAMFbtBqJ7T,https://brand.naver.com/dosirakesim/profile?cp=2
여행/체험,아쿠아플라넷 일산,,,2026-03-24T01:55:44.190Z,아쿠아플라넷,3월 봄 나들이는 아쿠아플라넷으로! 최대 48% 단독 특가!,170000,https://view.shoppinglive.naver.com/replays/1864517,,
여행/체험,로봇랜드,,,2026-03-24T01:55:44.190Z,로봇랜드,"봄바람 타고 즐기는 로봇 어드벤처, 로봇랜드에서 만나요!",644,https://view.shoppinglive.naver.com/replays/1861103,,
여행/체험,투어트리,정제경,주식회사 투어트리(tourtree),2026-03-24T01:55:44.190Z,투어트리,"삼일절 대한민국을 만나는 가장 의미있는 여행, 울릉도&독도 3박4일",190000,https://view.shoppinglive.naver.com/replays/1851955,https://smartstore.naver.com/main/stores/2zRHT9Dxg23Z5JHzfgbCU,https://smartstore.naver.com/tourtree/profile?cp=1
여행/체험,아쿠아필드,,,2026-03-24T01:55:44.190Z,아쿠아필드,도심 속 따뜻한 힐링타임! 아쿠아필드&센텀스파 쇼핑라이브 단독 특가!,2074,https://view.shoppinglive.naver.com/replays/1850108,,
여행/체험,원더파크,,,2026-03-24T01:55:44.190Z,원더파크,베베핀 x 과천 원더파크! 네이버 쇼핑라이브 단독 특가!,0,https://view.shoppinglive.naver.com/replays/1846840,,
여행/체험,캐리비안베이,,,2026-03-24T01:55:44.190Z,캐리비안베이,따뜻한 즐길거리가 더 풍성해진 윈터 스파 캐비! 라이브 특가~71% 할인,0,https://view.shoppinglive.naver.com/replays/1845411,,
여행/체험,곤지암 리조트 스키장,,,2026-03-24T01:55:44.190Z,곤지암리조트 X 쇼핑라이브,최대 35% 할인! 수도권 최단거리 곤지암리조트 스키장 라이브 특가⛷️,1195,https://view.shoppinglive.naver.com/replays/1844387,,
여행/체험,아쿠아플라넷 광교,,,2026-03-24T01:55:44.190Z,아쿠아플라넷,설 연휴 가족나들이는 아쿠아플라넷! 최대 51% 할인 라이브 💙,190000,https://view.shoppinglive.naver.com/replays/1842270,,
여행/체험,대구아쿠아리움,,,2026-03-24T01:55:44.190Z,대구아쿠아리움,방송중 50% 할인! 대구 아쿠아리움 입장권+위시캣 관람패키지 특별 할인,3114,https://view.shoppinglive.naver.com/replays/1841602,,
여행/체험,경주월드,,,2026-03-24T01:55:44.190Z,경주월드,설레는날! 2026 설페스타 in 경주월드! 스노우파크 막차 탑승!,56000,https://view.shoppinglive.naver.com/replays/1844210,,
여행/체험,웰리힐리파크 스노우파크,,,2026-03-24T01:55:44.190Z,웰리힐리파크 스노우파크,수도권 1시간! 웰리힐리파크 숙박+스키 올인원 최대 74% LIVE⛷️✨,2754,https://view.shoppinglive.naver.com/replays/1844209,,
여행/체험,스몹 고양,,,2026-03-24T01:55:44.190Z,스몹,실내 스포츠 테마파크 스몹! 2·3시간 이용권 최대 50% 할인,200000,https://view.shoppinglive.naver.com/replays/1844208,,
여행/체험,스누피가든,,,2026-03-24T01:55:44.190Z,스누피가든,최대 30% 할인 혜택! 스누피가든 선착순 특가로 제주 여행 준비 끝,526,https://view.shoppinglive.naver.com/replays/1844368,,
여행/체험,서울랜드,,,2026-03-24T01:55:44.190Z,서울랜드,설 연휴 기념 라이브! 종일권&시즌권 동시 판매 '과천 서울랜드',3452,https://view.shoppinglive.naver.com/replays/1842297,,
여행/체험,말톡,이승환,(주)다이얼커뮤니케이션즈,2026-03-24T01:55:44.190Z,말톡,"역대급 혜택! 설연휴 말톡 유심/eSIM, 최대20%할인 특별라이브!!",5319,https://view.shoppinglive.naver.com/replays/1835388,https://smartstore.naver.com/main/stores/2sWDvxOf9V9OEozMDwoEQ,https://smartstore.naver.com/dial070/profile?cp=2
여행/체험,설악워터피아,,,2026-03-24T01:55:44.190Z,뽀로로 아쿠아빌리지,설악 워터피아에서 만나는 겨울 스파의 정석! 최대 53% 할인 특가🩵,200000,https://view.shoppinglive.naver.com/replays/1837898,,
여행/체험,엘리시안 강촌 스키장,,,2026-03-24T01:55:44.190Z,엘리시안 강촌 스키장,"엘리시안강촌 리프트권, 최대 49% 할인!",2048,https://view.shoppinglive.naver.com/replays/1837933,,
여행/체험,롯데월드,,,2026-03-24T01:55:44.190Z,롯데월드,❄️겨울에 더 빛나는 롯데월드 어드벤처 잠실/부산❄️ 최대 47% 할인,200000,https://view.shoppinglive.naver.com/replays/1837887,,
여행/체험,아산스파비스,,,2026-03-24T01:55:44.190Z,아산스파비스,천연 온천수로 즐기는 따듯한 물놀이! 아산 스파비스 54%파격 할인!,0,https://view.shoppinglive.naver.com/replays/1839550,,
여행/체험,강동워터파크 (구.블루원),,,2026-03-24T01:55:44.190Z,강동워터파크 (구.블루원),경주 강동워터파크(구.블루원) 야외온천/버블타임까지 최대~65%할인!,0,https://view.shoppinglive.naver.com/replays/1839495,,
여행/체험,씨라이프부산아쿠아리움(SEA LIFE BUSAN),,,2026-03-24T01:55:44.190Z,씨라이프부산아쿠아리움(SEA LIFE BUSAN),"바닷속 세상, 부산 아쿠아리움으로 GO GO~",0,https://view.shoppinglive.naver.com/replays/1837917,,
여행/체험,글로벌골프투어,방윤심,주식회사피케이코퍼레이션,2026-03-24T01:55:44.190Z,글로벌골프투어,설 대비 가족여행｜마닐라 골프 3박4일 라이브 초특가,584,https://view.shoppinglive.naver.com/replays/1837380,https://smartstore.naver.com/main/stores/2sWE1VWESPbmNQt99KAkt,https://smartstore.naver.com/phildotcom/profile?cp=1
여행/체험,비발디파크,,,2026-03-24T01:55:44.190Z,천안 오션어드벤처,2026 비발디파크만의 스릴 넘치는 겨울,4447,https://view.shoppinglive.naver.com/replays/1834244,,
여행/체험,오크밸리 스키장,,,2026-03-24T01:55:44.190Z,오크밸리 스키장,"오크밸리 스노우 어드벤처(스키장/쿠키런스위트랜드), 최대 55% 할인!",1616,https://view.shoppinglive.naver.com/replays/1819697,,
여행/체험,마켓윈썸,조관형,주식회사 윈썸,2026-03-24T01:55:44.190Z,마켓윈썸,포항 유니의바다 카라반 캠핑장 2026년 1~2월 겨울시즌 숙박권 판매!,215,https://view.shoppinglive.naver.com/replays/1832194,https://smartstore.naver.com/main/stores/2sWE0ltGG9MNmFTGsQs47,https://smartstore.naver.com/winsome0001/profile?cp=2
여행/체험,클럽디 오아시스 워터파크&스파,,,2026-03-24T01:55:44.190Z,클럽디 오아시스 워터파크&스파,"2026년에도 함께, 클럽디오아시스 스파&워터파크 네이버 쇼핑라이브 특가",2774,https://view.shoppinglive.naver.com/replays/1818966,,
여행/체험,스타인월드,김영일,주식회사 스타인월드,2026-03-24T01:55:44.190Z,스타인월드,[얼리버드] 부산출발 홋카이도 북해도 크루즈 6박7일,140,https://view.shoppinglive.naver.com/replays/1828761,https://smartstore.naver.com/main/stores/2sWDwC5Q9e4ktn71D7hDV,https://smartstore.naver.com/starinworld/profile?cp=1
여행/체험,롯데월드 아쿠아리움,,,2026-03-24T01:55:44.190Z,롯데월드,롯데월드몰 핫플 롯데월드 아쿠아리움&서울스카이 최대 38% 할인!,200000,https://view.shoppinglive.naver.com/replays/1819387,,
여행/체험,이천 테르메덴,,,2026-03-24T01:55:44.190Z,이천 테르메덴,겨울에덴?테르메덴! 천연온천과 찜질이 만나는 힐링성지✨,7865,https://view.shoppinglive.naver.com/replays/1816534,,
여행/체험,유라이브스토어,김병국,주식회사 비케이모바일,2026-03-24T01:55:44.190Z,유라이브스토어,[LG U+] 새해맞이 특가 선착순 LIVE ✨,190000,https://view.shoppinglive.naver.com/replays/1823403,https://smartstore.naver.com/main/stores/301lALsggV5u8S3ggypJl,https://smartstore.naver.com/ulive/profile?cp=1
키즈,하기스 스토어,이제훈,유한킴벌리 (주),2026-03-24T01:55:44.190Z,하기스 스토어,"3월 마지막!라이브 최대3만원할인+16%적립🌸멤버십혜택 준비해,봄🌸",7331,https://view.shoppinglive.naver.com/replays/1862231,https://smartstore.naver.com/main/stores/2sWDzh4SOBAtf00uZ7Pqf,https://brand.naver.com/huggiesstore/profile?cp=2
키즈,팸퍼스공식몰,이지영,한국피앤지판매유한회사,2026-03-24T01:55:44.190Z,팸퍼스공식몰,[팸퍼스LIVE] 팸퍼스와 함께 여름의 시작을 준비해요☀️,4381,https://view.shoppinglive.naver.com/replays/1851276,https://smartstore.naver.com/main/stores/2sWDyF7EPd75uQLBOTnGb,https://brand.naver.com/pamperskr/profile?cp=2
키즈,폴레드 POLED,이형무,주식회사 폴레드,2026-03-24T01:55:44.190Z,폴레드 POLED,3월 마지막 라이브 혜택! 픽셀이 만드는 요즘 젖병소독기의 기준,1433,https://view.shoppinglive.naver.com/replays/1877085,https://smartstore.naver.com/main/stores/2sWDwiE0pt9cL3Jum92dL,https://brand.naver.com/poled/profile?cp=2
키즈,CREAMHAUS,허찬회,주식회사 크림하우스프렌즈,2026-03-24T01:55:44.190Z,CREAMHAUS,크림하우스 봄철 층간소음 걱정👋시공매트 특가전,622,https://view.shoppinglive.naver.com/replays/1874476,https://smartstore.naver.com/main/stores/2sWDviFLMTAnA6FVgNbQB,https://brand.naver.com/creamhaus/profile?cp=2
키즈,NS홈쇼핑,조항목,(주)엔에스쇼핑,2026-03-24T01:55:44.190Z,NS홈쇼핑,블루래빗💙오감/IQ베이비🐰특가LIVE🔥,51000,https://view.shoppinglive.naver.com/replays/1871623,https://smartstore.naver.com/main/stores/2sWDvVt9gU2HSWXk0hXl2,https://smartstore.naver.com/nsmall/profile?cp=2
키즈,몽디에스,오성희,에이폴인터내셔널 주식회사,2026-03-24T01:55:44.190Z,몽디에스,🌈몽디에스 브랜드 데이 특집 라이브!🎈,2509,https://view.shoppinglive.naver.com/replays/1877514,https://smartstore.naver.com/main/stores/2sWDy1ZpL52E4MgZB1tOy,https://brand.naver.com/mongdies/profile?cp=2
키즈,성원아이북랜드,박진규,(주)성원아이북랜드,2026-03-24T01:55:44.190Z,성원아이북랜드,[성원아이북랜드] 창립 26주년 최대 22% 할인&선물 혜택 LIVE🎁,467,https://view.shoppinglive.naver.com/replays/1872837,https://smartstore.naver.com/main/stores/2sWDwoHJJRKZimYShdIuj,https://smartstore.naver.com/ibookland_59937/profile?cp=1
키즈,삠뽀요 baby,김영훈,주식회사 리틀뎁,2026-03-24T01:55:44.190Z,삠뽀요 baby,설레는 봄세일🌷 봄신상 라이브특가,5092,https://view.shoppinglive.naver.com/replays/1875622,https://smartstore.naver.com/main/stores/2spuURVaoqRLkodEsSSpW,https://brand.naver.com/pimpollo/profile?cp=2
키즈,오가닉그라운드,박영건,주식회사 꿈비,2026-03-24T01:55:44.190Z,오가닉그라운드,우리 아이 올데이 케어 세트 LIVE,552,https://view.shoppinglive.naver.com/replays/1877108,https://smartstore.naver.com/main/stores/2sWDy8eULqaLSq5eYdPVL,https://brand.naver.com/organicground/profile?cp=2
키즈,아이코코 공식몰,전은희,아이코코몰,2026-03-24T01:55:44.190Z,아이코코 공식몰,"3월 블루밍 특가LIVE🎉단 하루, 놓치면 끝납니다💕",150000,https://view.shoppinglive.naver.com/replays/1877474,https://smartstore.naver.com/main/stores/2sWDzz87DogC6IYSFD7s1,https://brand.naver.com/icoco/profile?cp=2
키즈,블루인더스몰,정천식,주식회사블루인더스,2026-03-24T01:55:44.190Z,블루인더스몰,🌈31컬러 KF마스크🎁10+5매증정🎁미세먼지🚨블루본35%💛수현,2214,https://view.shoppinglive.naver.com/replays/1878501,https://smartstore.naver.com/main/stores/2sWDzcjPgTrpsjzU1LmnV,https://smartstore.naver.com/blueindus/profile?cp=1
키즈,베베핏 Bebefit,박도형,주식회사 모닛,2026-03-24T01:55:44.190Z,베베핏 Bebefit,베베핏 올인원아기띠💓아기도 엄마도 편안한 바로 그 아기띠💓,152,https://view.shoppinglive.naver.com/replays/1877603,https://smartstore.naver.com/main/stores/2sWDxnGxAVJR58YxmrUib,https://smartstore.naver.com/bebefitplus/profile?cp=2
키즈,바르맘,정진교,파이브지코퍼레이션 주식회사,2026-03-24T01:55:44.190Z,바르맘,[바르맘]➕멤버십데이 임산부바디필로우 ~26% 적립 라이브!,459,https://view.shoppinglive.naver.com/replays/1875396,https://smartstore.naver.com/main/stores/2sWE1OwTTgyJdF6vp7Etd,https://brand.naver.com/bareumom/profile?cp=1
키즈,지프키즈,,,2026-03-24T01:55:44.190Z,지프키즈,지프키즈 라이브 특가전,247,https://view.shoppinglive.naver.com/replays/1878245,https://shopping.naver.com/outlink/storehome/100624866,
키즈,에리쏭키즈,김민서,에리쏭(ERISSONG),2026-03-24T01:55:44.190Z,에리쏭키즈,봄신상 10% 할인쿠폰 발급♡,214,https://view.shoppinglive.naver.com/replays/1878483,https://smartstore.naver.com/main/stores/2sWDx8wINBUynLhfru66X,https://smartstore.naver.com/kkomaidol/profile?cp=2
키즈,위틀스토어,장성희,주식회사 에센루,2026-03-24T01:55:44.190Z,위틀스토어,[아이너바움x슈너글x블랑키즐x보타니컬테라피] 위틀스토어 베이비 출산템🤍,1771,https://view.shoppinglive.naver.com/replays/1874650,https://smartstore.naver.com/main/stores/2sWDvlh7UeeIIBEdxaYLa,https://brand.naver.com/whittlestore/profile?cp=2
키즈,어린숨,권용현,주식회사 어린숨,2026-03-24T01:55:44.190Z,어린숨,😷오늘 미세먼지 나쁨😷KF94 캐릭터 마스크 17%할인&무료배송,182,https://view.shoppinglive.naver.com/replays/1878502,https://smartstore.naver.com/main/stores/2sWDvtiksvfp87cQq2rw0,https://smartstore.naver.com/nariin/profile?cp=1
키즈,호두잉글리시,김민우,주식회사 호두랩스,2026-03-24T01:55:44.190Z,호두잉글리시,[호두잉글리시] NEW 영어 패키지 2종 런칭 라이브,592,https://view.shoppinglive.naver.com/replays/1877086,https://smartstore.naver.com/main/stores/2sWDwsGQ9gPX8z4rcU2i9,https://smartstore.naver.com/hodoomarket/profile?cp=1
